产品名字,产品型号,产品价格,产品以前价格,产品颜色,产品尺寸,产品详情,产品图片,产品位置,适合人群,产品页面编号,产品url
男士UA Run Crew 3.0运动帽,STYLE#1328662-289,￥299.00,￥0,卡其灰,['均码'],"['科技介绍', 'UA Storm技术具有防泼水、透气的特性', 'UA Microthread面料拥有经过重新设计的纤维结构，弹性与透气性良好', '商品细节', '传统的5片布料拼接式构造，贴合头型，佩戴舒适', '双面构造，一面正中饰有梭织饰片logo，另一面饰有丝印logo', '可调节D形环开合设计', '材质说明', '主要面料：聚酯纤维', '里料：聚酯纤维', '适合运动', '适合跑步等运动', '价格说明', '划线价格：划线的价格可能是商品的专柜吊牌价或正品零售价指导价或该商品的曾经展示过的销售价等，仅供您参考', '未划线价格：未划线的价格是商品在官网上的销售标价，具体的成交价格可能因会员使用优惠券发生变化，最终以订单结算页价格为准']","['https://underarmour.scene7.com/is/image/Underarmour/1328662-289_SLF_SL?scl=1&fmt=jpg&qlt=80&size=400,515&wid=636&hei=572&extend=0,0,0,0&cache=on,off&resMode=sharp2&bgc=f0f0f0', 'https://underarmour.scene7.com/is/image/Underarmour/1328662-289_SLB_SL?scl=1&fmt=jpg&qlt=80&size=400,515&wid=636&hei=572&extend=0,0,0,0&cache=on,off&resMode=sharp2&bgc=f0f0f0']",8,men,1,https://www.underarmour.cn/p1328662-289.htm
男士UA Training Camp运动帽,STYLE#1328652-289,￥199.00,￥0,卡其灰,['均码'],"['科技介绍', '内置HeatGear®技术透气排潮，有助于保持头部干爽', '商品细节', 'UA Free Fit设计，正面贴合头型，配有弧面帽檐，风格低调而时髦', '水洗棉料，贴合头型，佩戴舒适', '可调节织带搭配D形环开合和对比色细节装饰', '正面饰有刺绣织纹logo', '材质说明', '主要面料：棉，氨纶', '适合运动', '适合训练等运动', '价格说明', '划线价格：划线的价格可能是商品的专柜吊牌价或正品零售价指导价或该商品的曾经展示过的销售价等，仅供您参考', '未划线价格：未划线的价格是商品在官网上的销售标价，具体的成交价格可能因会员使用优惠券发生变化，最终以订单结算页价格为准']","['https://resource.underarmour.cn/resources/nprdimg/2018/12/4/15438926971258882_636X572.png', 'https://resource.underarmour.cn/resources/nprdimg/2018/12/4/15438927000705814_636X572.png']",9,men,1,https://www.underarmour.cn/p1328652-289.htm
男士UA Jordan Spieth Washed Cotton运动帽,STYLE#1328671-100,￥229.00,￥0,白色,['均码'],"['科技介绍', '内置HeatGear®技术透气排潮，有助于保持头部干爽', 'UA Free Fit设计，正面贴合头型，配有弧面帽檐，风格低调而时髦', '商品细节', '水洗棉料，贴合头型，佩戴舒适', '搭扣处印有Jordan Spieth logo', '正面饰有刺绣织纹logo', '材质说明', '主要面料：棉，氨纶', '适合运动', '适合高尔夫等运动', '价格说明', '划线价格：划线的价格可能是商品的专柜吊牌价或正品零售价指导价或该商品的曾经展示过的销售价等，仅供您参考', '未划线价格：未划线的价格是商品在官网上的销售标价，具体的成交价格可能因会员使用优惠券发生变化，最终以订单结算页价格为准']","['https://underarmour.scene7.com/is/image/Underarmour/1328671-100_SLF_SL?scl=1&fmt=jpg&qlt=80&size=400,515&wid=636&hei=572&extend=0,0,0,0&cache=on,off&resMode=sharp2&bgc=f0f0f0', 'https://underarmour.scene7.com/is/image/Underarmour/1328671-100_SLB_SL?scl=1&fmt=jpg&qlt=80&size=400,515&wid=636&hei=572&extend=0,0,0,0&cache=on,off&resMode=sharp2&bgc=f0f0f0']",10,men,1,https://www.underarmour.cn/p1328671-100.htm
男士UA ColdGear® Reactor Earbud小圆帽,STYLE#1298465-001,￥279.00,￥0,黑色,['均码'],"['科技介绍', 'ColdGear® Reactor内衬能够根据活动强度自行调节，有助于带来良好的透气与保暖体验', '表层的UA Storm技术有助于减轻雨水渗湿，同时不影响透气性', '商品细节', '双层面料，内层薄绒保暖，外层光滑，有助于让你保持干爽', '耳塞开口便于耳机线通过，帮助缓解双耳压力', '反光logo与细节装饰设计有助增加弱光环境下跑步的安全性', '材质说明', '主要面料：聚酯纤维，氨纶', '适合运动', '适合跑步等运动', '价格说明', '划线价格：划线的价格可能是商品的专柜吊牌价或正品零售价指导价或该商品的曾经展示过的销售价等，仅供您参考', '未划线价格：未划线的价格是商品在官网上的销售标价，具体的成交价格可能因会员使用优惠券发生变化，最终以订单结算页价格为准']","['https://resource.underarmour.cn/resources/nprdimg/2017/10/20/15084955377452815_636X572.png', 'https://resource.underarmour.cn/resources/nprdimg/2017/10/20/15084955406725073_636X572.png', 'https:https://underarmour.scene7.com/is/image/Underarmour/1298465-001_B?scl=1&fmt=jpg&qlt=80&size=509,515&wid=636&hei=572&extend=0,0,0,0&cache=on,off&resMode=sharp2&bgc=f0f0f0']",11,men,1,https://www.underarmour.cn/p1298465-001.htm
男士UA ColdGear® Reactor Earbud小圆帽,STYLE#1298465-984,￥279.00,￥0,鳞片蓝,['均码'],"['科技介绍', 'ColdGear® Reactor内衬能够根据活动强度自行调节，有助于带来良好的透气与保暖体验', '表层的UA Storm技术有助于减轻雨水渗湿，同时不影响透气性', '商品细节', '双层面料，内层薄绒保暖，外层光滑，有助于让你保持干爽', '耳塞开口便于耳机线通过，帮助缓解双耳压力', '反光logo与细节装饰设计有助增加弱光环境下跑步的安全性', '材质说明', '主要面料：聚酯纤维，氨纶', '适合运动', '适合跑步等运动', '价格说明', '划线价格：划线的价格可能是商品的专柜吊牌价或正品零售价指导价或该商品的曾经展示过的销售价等，仅供您参考', '未划线价格：未划线的价格是商品在官网上的销售标价，具体的成交价格可能因会员使用优惠券发生变化，最终以订单结算页价格为准']","['https://resource.underarmour.cn/resources/nprdimg/2017/10/20/15084954657451607_636X572.png', 'https://resource.underarmour.cn/resources/nprdimg/2017/10/20/15084954624617055_636X572.png', 'https:https://underarmour.scene7.com/is/image/Underarmour/1298465-984_B?scl=1&fmt=jpg&qlt=80&size=509,515&wid=636&hei=572&extend=0,0,0,0&cache=on,off&resMode=sharp2&bgc=f0f0f0']",11,men,1,https://www.underarmour.cn/p1298465-984.htm
男士UA Headline高尔夫遮阳帽,STYLE#1291834-001,￥199.00,￥0,黑色,['均码'],"['科技介绍', '内置HeatGear®技术有助于透气排潮，让你保持干爽', '商品细节', '传统遮阳帽设计，随心贴形，符合头型，风格低调', '可调节扣合设计', '材质说明', '主要面料：聚酯纤维，氨纶', '适合运动', '适合高尔夫等运动', '价格说明', '划线价格：划线的价格可能是商品的专柜吊牌价或正品零售价指导价或该商品的曾经展示过的销售价等，仅供您参考', '未划线价格：未划线的价格是商品在官网上的销售标价，具体的成交价格可能因会员使用优惠券发生变化，最终以订单结算页价格为准', '价格说明', '划线价格：划线的价格可能是商品的专柜吊牌价或正品零售价指导价或该商品的曾经展示过的销售价等，仅供您参考', '未划线价格：未划线的价格是商品在官网上的销售标价，具体的成交价格可能因会员使用优惠券发生变化，最终以订单结算页价格为准']","['https://underarmour.scene7.com/is/image/Underarmour/1291834-001_F?scl=1&fmt=jpg&qlt=80&size=509,515&wid=636&hei=572&extend=0,0,0,0&cache=on,off&resMode=sharp2&bgc=f0f0f0', 'https://underarmour.scene7.com/is/image/Underarmour/1291834-001_B?scl=1&fmt=jpg&qlt=80&size=509,515&wid=636&hei=572&extend=0,0,0,0&cache=on,off&resMode=sharp2&bgc=f0f0f0']",12,men,1,https://www.underarmour.cn/p1291834-001.htm
男士UA Headline高尔夫遮阳帽,STYLE#1291834-100,￥199.00,￥0,白色,['均码'],"['科技介绍', '内置HeatGear®技术有助于透气排潮，让你保持干爽', '商品细节', '传统遮阳帽设计，随心贴形，符合头型，风格低调', '可调节扣合设计', '材质说明', '主要面料：聚酯纤维，氨纶', '适合运动', '适合高尔夫等运动', '价格说明', '划线价格：划线的价格可能是商品的专柜吊牌价或正品零售价指导价或该商品的曾经展示过的销售价等，仅供您参考', '未划线价格：未划线的价格是商品在官网上的销售标价，具体的成交价格可能因会员使用优惠券发生变化，最终以订单结算页价格为准', '价格说明', '划线价格：划线的价格可能是商品的专柜吊牌价或正品零售价指导价或该商品的曾经展示过的销售价等，仅供您参考', '未划线价格：未划线的价格是商品在官网上的销售标价，具体的成交价格可能因会员使用优惠券发生变化，最终以订单结算页价格为准']","['https://underarmour.scene7.com/is/image/Underarmour/1291834-100_F?scl=1&fmt=jpg&qlt=80&size=509,515&wid=636&hei=572&extend=0,0,0,0&cache=on,off&resMode=sharp2&bgc=f0f0f0', 'https://underarmour.scene7.com/is/image/Underarmour/1291834-100_B?scl=1&fmt=jpg&qlt=80&size=509,515&wid=636&hei=572&extend=0,0,0,0&cache=on,off&resMode=sharp2&bgc=f0f0f0']",12,men,1,https://www.underarmour.cn/p1291834-100.htm
男士UA Launch ArmourVent遮阳帽,STYLE#1305007-001,￥199.00,￥0,黑色,['均码'],"['科技介绍', 'UA Free Fit设计，正面贴合头型，配有弧面帽檐，风格低调而时髦', '耐久干爽的拉伸面料中的ArmourVent网眼布镶面，有助提升透气性', '商品细节', '反光镶边与logo有助增加弱光环境中跑步的可见度与安全性', '可调节钩扣设计', '材质说明', '主要面料：聚酯纤维', '适合运动', '适合跑步等运动', '价格说明', '划线价格：划线的价格可能是商品的专柜吊牌价或正品零售价指导价或该商品的曾经展示过的销售价等，仅供您参考', '未划线价格：未划线的价格是商品在官网上的销售标价，具体的成交价格可能因会员使用优惠券发生变化，最终以订单结算页价格为准', '价格说明', '划线价格：划线的价格可能是商品的专柜吊牌价或正品零售价指导价或该商品的曾经展示过的销售价等，仅供您参考', '未划线价格：未划线的价格是商品在官网上的销售标价，具体的成交价格可能因会员使用优惠券发生变化，最终以订单结算页价格为准']","['https://underarmour.scene7.com/is/image/Underarmour/1305007-001_SLF_SL?scl=1&fmt=jpg&qlt=80&size=400,515&wid=636&hei=572&extend=0,0,0,0&cache=on,off&resMode=sharp2&bgc=f0f0f0', 'https://underarmour.scene7.com/is/image/Underarmour/1305007-001_SLB_SL?scl=1&fmt=jpg&qlt=80&size=400,515&wid=636&hei=572&extend=0,0,0,0&cache=on,off&resMode=sharp2&bgc=f0f0f0']",13,men,1,https://www.underarmour.cn/p1305007-001.htm
男士UA Launch ArmourVent遮阳帽,STYLE#1305007-100,￥199.00,￥0,白色,['均码'],"['科技介绍', 'UA Free Fit设计，正面贴合头型，配有弧面帽檐，风格低调而时髦', '耐久干爽的拉伸面料中的ArmourVent网眼布镶面，有助提升透气性', '商品细节', '反光镶边与logo有助增加弱光环境中跑步的可见度与安全性', '可调节钩扣设计', '材质说明', '主要面料：聚酯纤维', '适合运动', '适合跑步等运动', '价格说明', '划线价格：划线的价格可能是商品的专柜吊牌价或正品零售价指导价或该商品的曾经展示过的销售价等，仅供您参考', '未划线价格：未划线的价格是商品在官网上的销售标价，具体的成交价格可能因会员使用优惠券发生变化，最终以订单结算页价格为准']","['https://underarmour.scene7.com/is/image/Underarmour/1305007-100_SLF_SL?scl=1&fmt=jpg&qlt=80&size=400,515&wid=636&hei=572&extend=0,0,0,0&cache=on,off&resMode=sharp2&bgc=f0f0f0', 'https://underarmour.scene7.com/is/image/Underarmour/1305007-100_SLB_SL?scl=1&fmt=jpg&qlt=80&size=400,515&wid=636&hei=572&extend=0,0,0,0&cache=on,off&resMode=sharp2&bgc=f0f0f0']",13,men,1,https://www.underarmour.cn/p1305007-100.htm
男士UA Sportstyle运动休闲帽,STYLE#1305449-001,￥229.00,￥0,石墨浅灰杂色,['均码'],"['科技介绍', 'UA Free Fit设计，正面贴合头型，配有弧面帽檐，风格低调而时髦', '内置HeatGear®技术透气排潮，有助于保持头部干爽', '商品细节', '梭织条格布面料，贴合头型，佩戴舒适', '可调节扣带设计', '绒面UA logo贴饰', '材质说明', '主要面料：锦纶，聚酯纤维', '适合运动', '适合训练等运动', '价格说明', '划线价格：划线的价格可能是商品的专柜吊牌价或正品零售价指导价或该商品的曾经展示过的销售价等，仅供您参考', '未划线价格：未划线的价格是商品在官网上的销售标价，具体的成交价格可能因会员使用优惠券发生变化，最终以订单结算页价格为准']","['https://resource.underarmour.cn/resources/nprdimg/2018/4/25/15246358683417250_636X572.png', 'https://resource.underarmour.cn/resources/nprdimg/2018/4/25/15246358658031036_636X572.png']",14,men,1,https://www.underarmour.cn/p1305449-001.htm
男士UA Sportstyle运动休闲帽,STYLE#1305449-299,￥229.00,￥0,都市卡其色,['均码'],"['科技介绍', 'UA Free Fit设计，正面贴合头型，配有弧面帽檐，风格低调而时髦', '内置HeatGear®技术透气排潮，有助于保持头部干爽', '商品细节', '梭织条格布面料，贴合头型，佩戴舒适', '可调节扣带设计', '绒面UA logo贴饰', '材质说明', '主要面料：锦纶，聚酯纤维', '适合运动', '适合训练等运动', '价格说明', '划线价格：划线的价格可能是商品的专柜吊牌价或正品零售价指导价或该商品的曾经展示过的销售价等，仅供您参考', '未划线价格：未划线的价格是商品在官网上的销售标价，具体的成交价格可能因会员使用优惠券发生变化，最终以订单结算页价格为准']","['https://resource.underarmour.cn/resources/nprdimg/2018/4/25/15246358708187689_636X572.png', 'https://resource.underarmour.cn/resources/nprdimg/2018/4/25/15246358733846627_636X572.png']",14,men,1,https://www.underarmour.cn/p1305449-299.htm
男士UA Sportstyle运动休闲帽,STYLE#1305449-040,￥229.00,￥0,石墨色,['均码'],"['科技介绍', 'UA Free Fit设计，正面贴合头型，配有弧面帽檐，风格低调而时髦', '内置HeatGear®技术透气排潮，有助于保持头部干爽', '商品细节', '梭织条格布面料，贴合头型，佩戴舒适', '可调节扣带设计', '绒面UA logo贴饰', '材质说明', '主要面料：锦纶，聚酯纤维', '适合运动', '适合训练等运动', '价格说明', '划线价格：划线的价格可能是商品的专柜吊牌价或正品零售价指导价或该商品的曾经展示过的销售价等，仅供您参考', '未划线价格：未划线的价格是商品在官网上的销售标价，具体的成交价格可能因会员使用优惠券发生变化，最终以订单结算页价格为准']","['https://resource.underarmour.cn/resources/nprdimg/2018/7/10/15312098036068594_636X572.png', 'https://resource.underarmour.cn/resources/nprdimg/2018/7/10/15312098060411996_636X572.png']",14,men,1,https://www.underarmour.cn/p1305449-040.htm
中性UA x Project Rock SuperVent运动帽,STYLE#1305063-330,￥299.00,￥0,灰绿,['均码'],"['科技介绍', 'UA Flat Fit采用平檐遮阳帽构造，正面拼接式设计有助于定型，稍高的帽冠凸显时尚感', '商品细节', '轻质而有弹力的梭织面料搭配微孔后部镶面，有助改善透气性', '可调节的扣合设计', '材质说明', '主要面料：锦纶，氨纶', '适合运动', '适合训练等运动', '价格说明', '划线价格：划线的价格可能是商品的专柜吊牌价或正品零售价指导价或该商品的曾经展示过的销售价等，仅供您参考', '未划线价格：未划线的价格是商品在官网上的销售标价，具体的成交价格可能因会员使用优惠券发生变化，最终以订单结算页价格为准', '价格说明', '划线价格：划线的价格可能是商品的专柜吊牌价或正品零售价指导价或该商品的曾经展示过的销售价等，仅供您参考', '未划线价格：未划线的价格是商品在官网上的销售标价，具体的成交价格可能因会员使用优惠券发生变化，最终以订单结算页价格为准']","['https://resource.underarmour.cn/resources/nprdimg/2017/11/8/15101280855464872_636X572.png', 'https://resource.underarmour.cn/resources/nprdimg/2017/11/8/15101280884158117_636X572.png']",15,men,1,https://www.underarmour.cn/p1305063-330.htm
男士UA Closer Trucker 2.0运动帽,STYLE#1305040-600,￥229.00,￥0,赤霞珠红,['均码'],"['科技介绍', 'UA Pro Fit采用曲檐遮阳帽构造，正面拼接式设计帮助定型，稍高的帽冠有助于凸显时尚感', '内置HeatGear®技术透气排潮，有助于保持头部干爽', '商品细节', '正面加衬设计有助于丰富结构层次并改善舒适度', '侧边及后部的网眼布镶面有助于改善透气性', '可调节的扣合设计', '透明硅胶logo', '材质说明', '主要面料：聚酯纤维，高弹聚酯纤维', '适合运动', '适合训练等运动', '价格说明', '划线价格：划线的价格可能是商品的专柜吊牌价或正品零售价指导价或该商品的曾经展示过的销售价等，仅供您参考', '未划线价格：未划线的价格是商品在官网上的销售标价，具体的成交价格可能因会员使用优惠券发生变化，最终以订单结算页价格为准']","['https://underarmour.scene7.com/is/image/Underarmour/1305040-600_SLF_SL?scl=1&fmt=jpg&qlt=80&size=400,515&wid=636&hei=572&extend=0,0,0,0&cache=on,off&resMode=sharp2&bgc=f0f0f0', 'https://underarmour.scene7.com/is/image/Underarmour/1305040-600_SLB_SL?scl=1&fmt=jpg&qlt=80&size=400,515&wid=636&hei=572&extend=0,0,0,0&cache=on,off&resMode=sharp2&bgc=f0f0f0']",16,men,1,https://www.underarmour.cn/p1305040-600.htm
